,thresholds,precision,recall,f1_scores,matthews_corrcoef
935,0.4640266,0.33192389006342493,0.548951048951049,0.4137022397891963,0.231866528114135
936,0.46434212,0.3326271186440678,0.548951048951049,0.41424802110817943,0.23273440418406072
937,0.46441224,0.3333333333333333,0.548951048951049,0.4147952443857332,0.2336037957800562
938,0.4650155,0.33404255319148934,0.548951048951049,0.4153439153439153,0.23447471283156912
939,0.4651723,0.3347547974413646,0.548951048951049,0.4158940397350993,0.2353471653330916
940,0.46592093,0.33547008547008544,0.548951048951049,0.4164456233421751,0.23622116334481225
941,0.46605578,0.3361884368308351,0.548951048951049,0.4169986719787517,0.23709671699327592
942,0.4668497,0.3369098712446352,0.548951048951049,0.4175531914893617,0.23797383647205092
943,0.46700993,0.33763440860215055,0.548951048951049,0.4181091877496671,0.2388525320424039
944,0.46734962,0.33836206896551724,0.548951048951049,0.41866666666666663,0.23973281403398236
945,0.46801808,0.3390928725701944,0.548951048951049,0.41922563417890524,0.24061469284550507
946,0.46814814,0.3398268398268398,0.548951048951049,0.41978609625668445,0.24149817894546066
947,0.4683016,0.3405639913232104,0.548951048951049,0.4203480589022758,0.24238328287281385
948,0.46852586,0.34130434782608693,0.548951048951049,0.42091152815013405,0.24327001523772024
949,0.46872666,0.3420479302832244,0.548951048951049,0.42147651006711406,0.24415838672224935
950,0.47060892,0.3406113537117904,0.5454545454545454,0.41935483870967744,0.24130149052635877
951,0.47061568,0.3413566739606127,0.5454545454545454,0.41991924629878874,0.2421910034024439
952,0.47071055,0.3399122807017544,0.541958041958042,0.417789757412399,0.23933090752242547
953,0.4713286,0.3384615384615385,0.5384615384615384,0.41565452091767885,0.23646809459906765
954,0.4716372,0.3392070484581498,0.5384615384615384,0.4162162162162162,0.23735820646698208
955,0.47166142,0.33774834437086093,0.534965034965035,0.41407307171853863,0.2344920997301627
956,0.47263107,0.33849557522123896,0.534965034965035,0.4146341463414634,0.23538332702078965
957,0.4727986,0.3392461197339246,0.534965034965035,0.41519674355495256,0.23627623157075323
958,0.47339636,0.34,0.534965034965035,0.4157608695652174,0.23717082451262844
